Rank,Name,stock,marketcap,Year,Month,monthly_average_close,Growth
3,Alphabet (Google),GOOG,1477649235968,2016,March,744.95001220703125,0.0676153909671785
3,Alphabet (Google),GOOG,1477649235968,2016,April,693.010009765625,-0.0697228023227033
3,Alphabet (Google),GOOG,1477649235968,2016,May,735.719970703125,0.06162964507820666
3,Alphabet (Google),GOOG,1477649235968,2016,June,692.0999755859375,-0.05928885561649227
3,Alphabet (Google),GOOG,1477649235968,2016,July,768.78997802734375,0.11080769418678257
3,Alphabet (Google),GOOG,1477649235968,2016,August,767.04998779296875,-0.0022632842312014546
3,Alphabet (Google),GOOG,1477649235968,2016,September,777.28997802734375,0.013349834296769239
3,Alphabet (Google),GOOG,1477649235968,2016,October,784.53997802734375,0.009327278370936306
3,Alphabet (Google),GOOG,1477649235968,2016,November,758.03997802734375,-0.03377775606366409
3,Alphabet (Google),GOOG,1477649235968,2016,December,771.82000732421875,0.018178499414681176
3,Alphabet (Google),GOOG,1477649235968,2017,January,796.78997802734375,0.03235206455672489
3,Alphabet (Google),GOOG,1477649235968,2017,February,823.21002197265625,0.033158102729557465
3,Alphabet (Google),GOOG,1477649235968,2017,March,829.55999755859375,0.007713676238684593
3,Alphabet (Google),GOOG,1477649235968,2017,April,905.96002197265625,0.09209704498638893
3,Alphabet (Google),GOOG,1477649235968,2017,May,964.8599853515624,0.06501386589957482
3,Alphabet (Google),GOOG,1477649235968,2017,June,908.72998046875,-0.05817424883918314
3,Alphabet (Google),GOOG,1477649235968,2017,July,930.5,0.023956532742564932
3,Alphabet (Google),GOOG,1477649235968,2017,August,939.33001708984375,0.009489540128795002
3,Alphabet (Google),GOOG,1477649235968,2017,September,959.1099853515624,0.021057528133721665
3,Alphabet (Google),GOOG,1477649235968,2017,October,1016.6400146484376,0.05998272374965167
3,Alphabet (Google),GOOG,1477649235968,2017,November,1021.4099731445312,0.004691885453419937
3,Alphabet (Google),GOOG,1477649235968,2017,December,1046.4000244140625,0.024466229943493137
3,Alphabet (Google),GOOG,1477649235968,2018,January,1169.93994140625,0.11806184452390887
3,Alphabet (Google),GOOG,1477649235968,2018,February,1104.72998046875,-0.05573787049198322
3,Alphabet (Google),GOOG,1477649235968,2018,March,1031.7900390625,-0.0660251307521325
3,Alphabet (Google),GOOG,1477649235968,2018,April,1017.3300170898437,-0.014014500455727257
3,Alphabet (Google),GOOG,1477649235968,2018,May,1084.989990234375,0.06650739878695232
3,Alphabet (Google),GOOG,1477649235968,2018,June,1115.6500244140625,0.028258356718170688
3,Alphabet (Google),GOOG,1477649235968,2018,July,1217.260009765625,0.09107693553354951
3,Alphabet (Google),GOOG,1477649235968,2018,August,1218.18994140625,7.639548109397367e-4
3,Alphabet (Google),GOOG,1477649235968,2018,September,1193.469970703125,-0.020292377947718765
3,Alphabet (Google),GOOG,1477649235968,2018,October,1076.77001953125,-0.09778205906858468
3,Alphabet (Google),GOOG,1477649235968,2018,November,1094.4300537109375,0.01640093414504189
3,Alphabet (Google),GOOG,1477649235968,2018,December,1035.6099853515625,-0.053744931583275625
3,Alphabet (Google),GOOG,1477649235968,2019,January,1116.3699951171875,0.07798303503051787
3,Alphabet (Google),GOOG,1477649235968,2019,February,1119.9200439453125,0.0031799930521711527
3,Alphabet (Google),GOOG,1477649235968,2019,March,1173.31005859375,0.0476730592840828
3,Alphabet (Google),GOOG,1477649235968,2019,April,1188.47998046875,0.012929167157385185
3,Alphabet (Google),GOOG,1477649235968,2019,May,1103.6300048828125,-0.07139369360893374
3,Alphabet (Google),GOOG,1477649235968,2019,June,1080.9100341796875,-0.02058658300572164
3,Alphabet (Google),GOOG,1477649235968,2019,July,1216.6800537109375,0.12560714142531493
3,Alphabet (Google),GOOG,1477649235968,2019,August,1188.0999755859375,-0.023490216707201927
3,Alphabet (Google),GOOG,1477649235968,2019,September,1219,0.026007932875197204
3,Alphabet (Google),GOOG,1477649235968,2019,October,1260.1099853515625,0.03372435221621206
3,Alphabet (Google),GOOG,1477649235968,2019,November,1304.9599609375,0.03559211188491983
3,Alphabet (Google),GOOG,1477649235968,2019,December,1337.02001953125,0.024567848480743917
3,Alphabet (Google),GOOG,1477649235968,2020,January,1434.22998046875,0.07270643634160477
3,Alphabet (Google),GOOG,1477649235968,2020,February,1339.3299560546875,-0.06616792683628485
3,Alphabet (Google),GOOG,1477649235968,2020,March,1162.81005859375,-0.13179716966901758
3,Alphabet (Google),GOOG,1477649235968,2020,April,1348.6600341796875,0.15982831779998194
3,Alphabet (Google),GOOG,1477649235968,2020,May,1428.9200439453125,0.059510927684931776
3,Alphabet (Google),GOOG,1477649235968,2020,June,1413.6099853515625,-0.010714426365997527
3,Alphabet (Google),GOOG,1477649235968,2020,July,1482.9599609375,0.04905877597397579
3,Alphabet (Google),GOOG,1477649235968,2020,August,1634.1800537109375,0.10197179745691781
3,Alphabet (Google),GOOG,1477649235968,2020,September,1469.5999755859375,-0.10071110447791073
3,Alphabet (Google),GOOG,1477649235968,2020,October,1621.010009765625,0.10302805980880579
3,Alphabet (Google),GOOG,1477649235968,2020,November,1760.739990234375,0.0861993322847852
3,Alphabet (Google),GOOG,1477649235968,2020,December,1751.8800048828125,-0.005031966900679715
4,Amazon,AMZN,1155303211008,2010,January,6.270500183105469,NA
4,Amazon,AMZN,1155303211008,2010,February,5.920000076293945,-0.05589667436034394
4,Amazon,AMZN,1155303211008,2010,March,6.78849983215332,0.14670603795043793
4,Amazon,AMZN,1155303211008,2010,April,6.855000019073486,0.00979600627007338
4,Amazon,AMZN,1155303211008,2010,May,6.2729997634887695,-0.084901568776856
4,Amazon,AMZN,1155303211008,2010,June,5.4629998207092285,-0.12912481640666512
4,Amazon,AMZN,1155303211008,2010,July,5.894499778747559,0.07898590009148326
4,Amazon,AMZN,1155303211008,2010,August,6.241499900817871,0.058868459597099486
4,Amazon,AMZN,1155303211008,2010,September,7.853000164031982,0.25819118622479575
4,Amazon,AMZN,1155303211008,2010,October,8.261500358581543,0.052018360628662386
4,Amazon,AMZN,1155303211008,2010,November,8.770000457763672,0.06155057521167205
4,Amazon,AMZN,1155303211008,2010,December,9,0.02622571610389373
4,Amazon,AMZN,1155303211008,2011,January,8.482000350952148,-0.0575555165608724
4,Amazon,AMZN,1155303211008,2011,February,8.66450023651123,0.02151613746851537
4,Amazon,AMZN,1155303211008,2011,March,9.006500244140625,0.039471406116217175
4,Amazon,AMZN,1155303211008,2011,April,9.790499687194824,0.08704817873782296
4,Amazon,AMZN,1155303211008,2011,May,9.834500312805176,0.004494216538089552
4,Amazon,AMZN,1155303211008,2011,June,10.224499702453612,0.03965624863935695
4,Amazon,AMZN,1155303211008,2011,July,11.12600040435791,0.08817064190318888
4,Amazon,AMZN,1155303211008,2011,August,10.761500358581545,-0.0327611030495375
4,Amazon,AMZN,1155303211008,2011,September,10.81149959564209,0.004646121395208076
4,Amazon,AMZN,1155303211008,2011,October,10.67549991607666,-0.01257916890828434
4,Amazon,AMZN,1155303211008,2011,November,9.614500045776367,-0.09938643423175818
4,Amazon,AMZN,1155303211008,2011,December,8.654999732971191,-0.0997972134002623
4,Amazon,AMZN,1155303211008,2012,January,9.7220001220703125,0.12328138902585829
4,Amazon,AMZN,1155303211008,2012,February,8.98449993133545,-0.07585889544072662
4,Amazon,AMZN,1155303211008,2012,March,10.125499725341797,0.12699647200473074
4,Amazon,AMZN,1155303211008,2012,April,11.595000267028809,0.14512869305691548
4,Amazon,AMZN,1155303211008,2012,May,10.645500183105469,-0.0818887505007921
4,Amazon,AMZN,1155303211008,2012,June,11.417499542236328,0.07251884325323024
4,Amazon,AMZN,1155303211008,2012,July,11.664999961853027,0.02167728745695414
4,Amazon,AMZN,1155303211008,2012,August,12.41349983215332,0.06416629856391282
4,Amazon,AMZN,1155303211008,2012,September,12.715999603271484,0.02436861281736455
4,Amazon,AMZN,1155303211008,2012,October,11.64449977874756,-0.08426390830086657
4,Amazon,AMZN,1155303211008,2012,November,12.602499961853027,0.08227061714183019
4,Amazon,AMZN,1155303211008,2012,December,12.543499946594238,-0.004681612016455337
4,Amazon,AMZN,1155303211008,2013,January,13.274999618530272,0.058317030737074886
4,Amazon,AMZN,1155303211008,2013,February,13.213500022888184,-0.004632738034601686
4,Amazon,AMZN,1155303211008,2013,March,13.32450008392334,0.008400504093758957
4,Amazon,AMZN,1155303211008,2013,April,12.690500259399414,-0.047581509289708925
4,Amazon,AMZN,1155303211008,2013,May,13.460000038146973,0.06063589007672229
4,Amazon,AMZN,1155303211008,2013,June,13.884499549865724,0.031537853678727946
4,Amazon,AMZN,1155303211008,2013,July,15.060999870300291,0.08473480201495232
4,Amazon,AMZN,1155303211008,2013,August,14.048999786376951,-0.06719341960283559
4,Amazon,AMZN,1155303211008,2013,September,15.631999969482422,0.11267707361206424
4,Amazon,AMZN,1155303211008,2013,October,18.201499938964844,0.1643743586552411
4,Amazon,AMZN,1155303211008,2013,November,19.680999755859375,0.08128449973110696
4,Amazon,AMZN,1155303211008,2013,December,19.93950080871582,0.013134548857432158
4,Amazon,AMZN,1155303211008,2014,January,17.934499740600586,-0.100554225873038
4,Amazon,AMZN,1155303211008,2014,February,18.104999542236328,0.009506805548066686
4,Amazon,AMZN,1155303211008,2014,March,16.818500518798828,-0.0710576667199734
4,Amazon,AMZN,1155303211008,2014,April,15.206500053405762,-0.09584686004505917
4,Amazon,AMZN,1155303211008,2014,May,15.6274995803833,0.027685498010651625
4,Amazon,AMZN,1155303211008,2014,June,16.23900032043457,0.039129787648106346
4,Amazon,AMZN,1155303211008,2014,July,15.649499893188477,-0.03630152199112206
4,Amazon,AMZN,1155303211008,2014,August,16.95199966430664,0.08322948209259286
4,Amazon,AMZN,1155303211008,2014,September,16.121999740600586,-0.0489617708908799
4,Amazon,AMZN,1155303211008,2014,October,15.27299976348877,-0.05266095960625471
4,Amazon,AMZN,1155303211008,2014,November,16.93199920654297,0.10862302551854676
4,Amazon,AMZN,1155303211008,2014,December,15.517499923706056,-0.08354000408234798
4,Amazon,AMZN,1155303211008,2015,January,17.726499557495117,0.14235538228773412
4,Amazon,AMZN,1155303211008,2015,February,19.007999420166016,0.07229288887602486
4,Amazon,AMZN,1155303211008,2015,March,18.604999542236328,-0.02120159355129903
4,Amazon,AMZN,1155303211008,2015,April,21.089000701904297,0.13351256225666056
4,Amazon,AMZN,1155303211008,2015,May,21.46150016784668,0.017663210846626167
4,Amazon,AMZN,1155303211008,2015,June,21.704500198364254,0.011322602269977092
4,Amazon,AMZN,1155303211008,2015,July,26.8075008392334,0.23511256164533698
4,Amazon,AMZN,1155303211008,2015,August,25.644500732421875,-0.04338338414259959
4,Amazon,AMZN,1155303211008,2015,September,25.594499588012695,-0.001949780381021969
4,Amazon,AMZN,1155303211008,2015,October,31.295000076293945,0.22272365469302266
4,Amazon,AMZN,1155303211008,2015,November,33.2400016784668,0.06215055431957631
4,Amazon,AMZN,1155303211008,2015,December,33.794498443603516,0.016681610623862492
4,Amazon,AMZN,1155303211008,2016,January,29.350000381469727,-0.13151543200295743
4,Amazon,AMZN,1155303211008,2016,February,27.625999450683594,-0.058739383590420316
4,Amazon,AMZN,1155303211008,2016,March,29.68199920654297,0.07442263797657826
4,Amazon,AMZN,1155303211008,2016,April,32.97949981689453,0.11109428941783261
4,Amazon,AMZN,1155303211008,2016,May,36.13949966430664,0.09581709440582008
4,Amazon,AMZN,1155303211008,2016,June,35.78099822998047,-0.00991993352581601
4,Amazon,AMZN,1155303211008,2016,July,37.94049835205078,0.06035326650727406
4,Amazon,AMZN,1155303211008,2016,August,38.45800018310547,0.013639826927226305
4,Amazon,AMZN,1155303211008,2016,September,41.865501403808594,0.0886031828092828
4,Amazon,AMZN,1155303211008,2016,October,39.49100112915039,-0.0567173494891474
4,Amazon,AMZN,1155303211008,2016,November,37.52849960327149,-0.04969490440267095
4,Amazon,AMZN,1155303211008,2016,December,37.493499755859375,-9.326204826229029e-4
4,Amazon,AMZN,1155303211008,2017,January,41.17399978637695,0.09816368315796928
4,Amazon,AMZN,1155303211008,2017,February,42.25199890136719,0.026181549535707407
4,Amazon,AMZN,1155303211008,2017,March,44.32699966430664,0.04911012063082086
4,Amazon,AMZN,1155303211008,2017,April,46.2495002746582,0.043370871588667766
4,Amazon,AMZN,1155303211008,2017,May,49.73099899291992,0.07527646131496386
4,Amazon,AMZN,1155303211008,2017,June,48.400001525878906,-0.026763939876424087
4,Amazon,AMZN,1155303211008,2017,July,49.38899993896485,0.02043385086583394
4,Amazon,AMZN,1155303211008,2017,August,49.029998779296875,-0.007268848531284924
4,Amazon,AMZN,1155303211008,2017,September,48.067501068115234,-0.019630792069039563
4,Amazon,AMZN,1155303211008,2017,October,55.26399993896485,0.14971651762490504
4,Amazon,AMZN,1155303211008,2017,November,58.837501525878906,0.06466237678888125
4,Amazon,AMZN,1155303211008,2017,December,58.4734992980957,-0.006186568401839794
4,Amazon,AMZN,1155303211008,2018,January,72.54450225830078,0.24063897541810578
4,Amazon,AMZN,1155303211008,2018,February,75.62249755859375,0.04242906360200127
4,Amazon,AMZN,1155303211008,2018,March,72.36699676513672,-0.04304936888568917
4,Amazon,AMZN,1155303211008,2018,April,78.30650329589844,0.08207479647163023
4,Amazon,AMZN,1155303211008,2018,May,81.48100280761719,0.04053941088038629
4,Amazon,AMZN,1155303211008,2018,June,84.98999786376953,0.04306519231773996
4,Amazon,AMZN,1155303211008,2018,July,88.87200164794922,0.04567600755093736
4,Amazon,AMZN,1155303211008,2018,August,100.635498046875,0.1323644812853974
4,Amazon,AMZN,1155303211008,2018,September,100.1500015258789,-0.004824306834253996
4,Amazon,AMZN,1155303211008,2018,October,79.90049743652344,-0.2021917501830788
4,Amazon,AMZN,1155303211008,2018,November,84.50849914550781,0.057671752452419706
4,Amazon,AMZN,1155303211008,2018,December,75.09850311279297,-0.11134970006404436
4,Amazon,AMZN,1155303211008,2019,January,85.9365005493164,0.14431709005232082
4,Amazon,AMZN,1155303211008,2019,February,81.99150085449219,-0.04590598487961819
4,Amazon,AMZN,1155303211008,2019,March,89.0374984741211,0.08593570731353269
4,Amazon,AMZN,1155303211008,2019,April,96.32599639892578,0.08185874546916996
4,Amazon,AMZN,1155303211008,2019,May,88.75350189208984,-0.07861319674779284
4,Amazon,AMZN,1155303211008,2019,June,94.68150329589844,0.06679174655008094
4,Amazon,AMZN,1155303211008,2019,July,93.33899688720705,-0.01417918349369458
4,Amazon,AMZN,1155303211008,2019,August,88.81449890136719,-0.048473822697145154
4,Amazon,AMZN,1155303211008,2019,September,86.795501708984375,-0.022732743159706467
4,Amazon,AMZN,1155303211008,2019,October,88.83300018310547,0.023474701269111834
4,Amazon,AMZN,1155303211008,2019,November,90.04000091552734,0.013587301227403845
4,Amazon,AMZN,1155303211008,2019,December,92.391998291015625,0.026121694264473076
4,Amazon,AMZN,1155303211008,2020,January,100.43599700927734,0.08706380278652262
4,Amazon,AMZN,1155303211008,2020,February,94.1875,-0.062213720133630634
4,Amazon,AMZN,1155303211008,2020,March,97.48600006103516,0.03502057131822329
4,Amazon,AMZN,1155303211008,2020,April,123.6999969482422,0.2689001176660719
4,Amazon,AMZN,1155303211008,2020,May,122.11849975585937,-0.012784941240091923
4,Amazon,AMZN,1155303211008,2020,June,137.9409942626953,0.12956672853391124
4,Amazon,AMZN,1155303211008,2020,July,158.23399353027344,0.14711362185002136
4,Amazon,AMZN,1155303211008,2020,August,172.54800415039062,0.09046103369298217
4,Amazon,AMZN,1155303211008,2020,September,157.43649291992187,-0.08757859185260555
4,Amazon,AMZN,1155303211008,2020,October,151.8074951171875,-0.035754085335205577
4,Amazon,AMZN,1155303211008,2020,November,158.40199279785156,0.04343986886532482
4,Amazon,AMZN,1155303211008,2020,December,162.84649658203125,0.028058383014484205
5,Tesla,TSLA,746408116224,2010,June,4.765999794006348,NA
5,Tesla,TSLA,746408116224,2010,July,3.98799991607666,-0.1632395953747394
5,Tesla,TSLA,746408116224,2010,August,3.8959999084472656,-0.023069210021424192
5,Tesla,TSLA,746408116224,2010,September,4.081999778747559,0.04774124093201594
5,Tesla,TSLA,746408116224,2010,October,4.368000030517578,0.07006375974321348
5,Tesla,TSLA,746408116224,2010,November,7.065999984741211,0.6176739778785987
5,Tesla,TSLA,746408116224,2010,December,5.326000213623047,-0.24624961433280992
5,Tesla,TSLA,746408116224,2011,January,4.820000171661377,-0.09500563681304475
5,Tesla,TSLA,746408116224,2011,February,4.7779998779296875,-0.008713753575907576
5,Tesla,TSLA,746408116224,2011,March,5.550000190734863,0.1615739498804015
5,Tesla,TSLA,746408116224,2011,April,5.519999980926514,-0.005405443022944716
5,Tesla,TSLA,746408116224,2011,May,6.0279998779296875,0.09202896716639258
5,Tesla,TSLA,746408116224,2011,June,5.826000213623047,-0.033510230324692254
5,Tesla,TSLA,746408116224,2011,July,5.633999824523926,-0.03295578133522257
5,Tesla,TSLA,746408116224,2011,August,4.947999954223633,-0.12176071914561341
5,Tesla,TSLA,746408116224,2011,September,4.877999782562256,-0.014147164977563211
5,Tesla,TSLA,746408116224,2011,October,5.874000072479248,0.20418211035545095
5,Tesla,TSLA,746408116224,2011,November,6.547999858856201,0.1147428971842823
5,Tesla,TSLA,746408116224,2011,December,5.711999893188477,-0.12767256928648688
5,Tesla,TSLA,746408116224,2012,January,5.814000129699707,0.017857184597090958
5,Tesla,TSLA,746408116224,2012,February,6.682000160217285,0.1492948075600422
5,Tesla,TSLA,746408116224,2012,March,7.447999954223633,0.11463630284939097
